id,gen,smile,source,weight,logp,qed,score
AAKJ,02,CCC(CC(=O)Nc1ccc(-c2ccc(C(=O)Nc3ccc(C(=O)NCCN4CCCC4)cc3)cc2)c(C)c1)C(=O)OC,generated,584.7170000000002,5.267720000000005,0.2499650606757109,99.9
AAKK,02,COC(=O)C1CCN(c2ccc(C(=O)Nc3ccc(C(=O)Nc4ccccc4)cc3)c(C(=O)NC(C)C)c2)C(=O)N1,generated,557.6070000000003,3.790700000000002,0.31016341328395314,99.9
AAKL,02,CC(=O)N1CCN(c2ccc(C(=O)Nc3ccc(C#N)cc3)cc2)C(=O)N1C,generated,377.40400000000017,2.4458800000000007,0.8884159333412044,99.9
AAKM,02,Cc1nc(NC(=O)c2ccc(C(=O)Nc3ccc(C(=O)NCCN4CCCC4)cc3)cc2)ccc1C(=O)NO,generated,530.5850000000004,2.83922,0.21064154081639128,99.9
AAKN,02,COc1cc(C(=O)Nc2ccc(C(=O)Nc3ccc(C(=O)NCCN4CCCC4)cc3)cc2)ccc1C(=O)NO,generated,545.5960000000006,3.144400000000001,0.1940921867676704,99.9
AAKO,02,CNC(=O)c1ccc(NC(=O)c2ccc(C(=O)Nc3ccc(C#N)cc3)cc2)nc1C,generated,413.43700000000007,3.125900000000001,0.5927962770534899,99.9
AAKP,02,CC1CCC(C(=O)Nc2ccccc2)C(=O)N1Cc1ccccc1C#N,generated,347.41800000000006,3.3240800000000017,0.8623750804241659,99.9
AAKQ,02,CC1CCC(c2ccc(C(=O)Nc3ccc(C#N)cc3)cc2)C(=O)N1Cc1ccsc1,generated,429.5450000000001,5.166780000000005,0.608271101617115,99.9
AAKR,02,CC1(C)CCC(c2ccc(-c3ccc(C(=O)Nc4ccc(F)cc4)nn3)cc2)CC1=O,generated,417.48400000000015,5.397800000000005,0.617094686972184,99.9
AAKS,02,CC(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)NO,generated,369.42100000000005,0.966699999999999,0.4106779049235337,99.9
AAKT,02,COc1cc(C)cc(C(=O)NC2=CC=C(C(=O)Nc3ccc(C(=O)NCCN4CCCC4)cc3)C3=CC(=CC=C(C#N)C=C2)NC3=O)c1,generated,644.7320000000002,3.967900000000003,0.3224443621401244,99.9
AAKU,02,COC(=O)C1CCN(c2ccc(C(=O)Nc3ccc(C(=O)Nc4ccccc4)cc3)c(C(=O)O)c2)CC1O,generated,517.5380000000004,3.2496000000000014,0.3496383959092902,99.9
AAKV,02,Cc1nc(NC(=O)c2ccc(C(=O)Nc3ccccc3)cc2)ccc1C(=O)O,generated,375.38400000000007,3.592820000000001,0.6314201085234192,99.9
AAKW,02,CC(=O)N1CCC(C(=O)Nc2ccc(-c3ccc(C(=O)NCCN4CCCC4)cc3)cc2)CC1,generated,462.5940000000004,3.3762000000000016,0.6610762206256401,99.9
AAKX,02,CC1CCC(C(=O)Nc2ccc(C(=O)Nc3ccc(C#N)cc3)cc2)C(=O)N1Cc1ccccc1Cl,generated,500.98600000000016,5.229780000000004,0.4521989776015138,99.9
AAKY,02,CCCCCOc1cc(-c2cc(C(=O)N3CCN(C(=O)c4ccccc4)CC3)ccc2OC)cnc1N,generated,502.6150000000004,4.506600000000004,0.4326424401104726,99.9
AAKZ,02,CNC(=O)c1cc(-c2cc(C(=O)Nc3ccccc3)cc(C(=O)N3CCN(C(=O)C4CCCCC4)CC3)c2)cnc1N,generated,568.6780000000002,3.8074000000000017,0.4136028974991735,99.9
AALA,02,N#Cc1ccc(NC(=O)c2cc(C(=O)N3CCN(C(=O)C4CCCCC4)CC3)cc(-c3cnc(N)c(C(=O)Nc4ccccc4)c3)c2)cc1,generated,655.7590000000004,5.571780000000005,0.23446273966683906,99.9
AALB,02,COCCCCC1CCC(C(=O)Nc2ccc(-c3ccc(C(=O)NCCN4CCCC4)cc3)cc2)C(=O)N1C,generated,534.7010000000004,4.171400000000004,0.3151187963894995,99.9
AALC,02,COC(=O)C(CC(=O)Nc1ccc(-c2ccc(C(=O)Nc3ccc(C(=O)NCCN4CCCC4)cc3)cc2)c(C)c1)C(=O)O,generated,600.6720000000004,3.9423200000000014,0.18010344907164574,99.9
AALD,02,Nc1ncc(-c2cc(C(=O)Nc3ccccc3)cc(C(=O)N3CCN(C(=O)C4CCCCC4)CC3)c2)cc1C(=O)Nc1ccsc1,generated,636.7780000000004,5.761600000000005,0.2358825057987549,99.9
AALE,02,COC(=O)C1CCN(c2ccc(C(=O)Nc3ccc(C#N)cc3)cc2)C(=O)N1Cc1ccccc1,generated,468.51300000000015,4.184480000000003,0.5468308134765164,99.9
AALF,02,Nc1ncc(-c2cc(C(=O)Nc3ccccc3)ccc2O)cc1C(F)F,generated,355.34400000000005,4.226300000000001,0.6535125416788351,99.9
AALG,02,COC(=O)C1CCN(c2ccc(C(=O)Nc3ccc(C(=O)Nc4ccccc4)cc3)c(C(=O)NC(C)C)c2)C1CO,generated,558.6350000000003,3.6896000000000018,0.2941166131667121,99.9
AALH,02,COc1cc(C(=O)Nc2ccccc2)ccc1C(=O)Nc1ccc(Cl)nn1,generated,382.80699999999996,3.643200000000001,0.7022234972901108,99.9
AAAA,03,CC1CCC(C(=O)Nc2ccc(C(=O)Nc3ccc(C(=O)NCCN4CCCC4)cc3)cc2)C(=O)N1Cc1ccccc1C(F)F,generated,631.7240000000005,5.467900000000005,0.2433926074278931,99.9
AAAB,03,COC(=O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)C(CC(C)C)NC(=O)C(Cc1ccccc1)NC(=O)CO,generated,791.9459999999997,2.592600000000003,0.06944038672390929,99.9
AAAC,03,CCNC(=O)C1CCC(C(=O)Nc2ccc(C(=O)Nc3ccc(C(=O)NCCN4CCCC4)cc3)cc2)C(=O)N1CCN(C(=O)Cc1ccccc1)C(=O)NC(CO)Cc1ccc(F)cc1,generated,905.041,3.9699000000000066,0.07519282600980394,99.9
AAAD,03,Cc1cc(C(=O)Nc2ccccc2)cc(-c2ccc(C(=O)OO)cc2)c1,generated,347.3700000000002,4.544120000000002,0.5363873165256383,99.9
AAAE,03,COCCC(C)NC(=O)c1ccc(-c2ccc(-c3ccc(F)cc3)nn2)c(C)n1,generated,394.45000000000016,3.807920000000002,0.6594289252301316,99.9
AAAF,03,Cc1nc(NC(=O)c2ccc(C(=O)Nc3ccc(C(=O)NCCN4CCCC4)cc3)cc2)cc(C(=O)Nc2cccnc2)c1F,generated,609.6620000000003,4.506620000000003,0.20708790777065034,99.9
AAAG,03,CCCNC(=O)N(CCN1C(=O)C(C(=O)Nc2ccc(C(=O)Nc3ccc(C(=O)NCCN4CCCC4)cc3)cc2)CCC1C)Cc1ccccc1,generated,709.8919999999997,4.951900000000004,0.1646311271612068,99.9
AAAH,03,Cc1cc(F)c(F)c(C(=O)Nc2cccccc3nc(ccc4[nH]c(=O)c(c(C(=O)Nc5ccc(C(=O)NCCN6CCCC6)cc5)cc2)CC4)C(=O)N3)n1,generated,748.7910000000003,5.119220000000004,0.2108527389012118,99.9
AAAI,03,CC1CCC(C(=O)Nc2ccc(C(=O)Nc3ccc(C(=O)Nc4ccccc4)cc3)c(C(=O)O)c2)C(=O)N1,generated,514.5380000000001,3.7426000000000013,0.3027824183804768,99.9
AAAJ,03,CC(C)(C)NC(=O)c1ccc(C(=O)Nc2ccc(C(=O)Nc3ccc(C(=O)NCCN4CCCC4)c(C(F)(F)F)c3)cc2)cn1,generated,624.6640000000002,4.958900000000004,0.26624903607720657,99.9
AAAK,03,N#Cc1cccc2ccccc12,generated,153.18399999999997,2.711480000000001,0.5704642426130299,99.9
AAAL,03,c1ccc(-c2ccsc2)cc1,generated,160.241,3.4151000000000016,0.5993259738497402,99.9
AAAM,03,Nc1ccccc1-c1ccc(-c2ccc(F)c(F)c2)s1,generated,287.33399999999995,4.942500000000002,0.6635210488316409,99.9
AAAN,03,CC(C)(C)c1ccc(-c2ccccc2)c(C(F)(F)F)c1,generated,278.317,5.669900000000004,0.6301256978587984,99.9
AAAO,03,O=C(O)c1ccc(NC(=O)c2cccc3ccccc23)s1,generated,297.335,3.8518000000000017,0.7712961658166381,99.9
AAAP,03,CCNC(=O)C1CCCCC1c1ccc(-c2ccc(C#N)cc2)c(C)c1O,generated,362.47300000000007,4.649200000000005,0.8313611991584088,99.9
AAAQ,03,CC(C)NC(=O)c1c(C(C)(C)C)ccc2ccccc12,generated,269.388,4.275500000000003,0.8660923388874157,99.9
AAAR,03,CCOCc1ncccc1-c1ccc(Cl)cc1Cl,generated,282.17,4.5919000000000025,0.8176889153573658,99.9
AAAS,03,CCCCCc1ccccc1-c1ccc(C(F)(F)F)s1,generated,298.373,6.1666000000000025,0.5792353302158039,99.9
AAAT,03,CC(C)(Cc1ccccc1)NC(=O)c1ccc(-c2ccon2)cc1Cl,generated,354.837,4.746100000000004,0.7191578953745611,99.9
AAAU,03,COC1=Cc2ccccc2C1=NNC(=O)c1ccccc1C,generated,292.338,3.130020000000002,0.8836033983692078,99.9
AAAV,03,CC(=O)NC(Cc1ccccc1)NC(=O)c1ccc(C(=O)Nc2cccs2)s1,generated,413.52400000000006,3.4966000000000017,0.5182671155445292,99.9
AAAW,03,CC(=O)NC(Cc1ccccc1)NC(=O)C(Cc1ccc(C(=O)NC(C)C)cc1)C(=O)NC(Cc1ccccc1)NC(=O)C(O)Cc1ccccc1,generated,705.8560000000003,3.2094000000000027,0.07297495548442609,99.9
AAAX,03,CNC1=C(c2ccc(-c3ccccc3)cc2)C(=O)NC(C)C1O,generated,308.38100000000014,2.1633,0.8141555787555309,99.9
AAAY,03,COc1ccc(-c2ccc(C#N)cc2)cc1C(=O)NO,generated,268.272,2.35288,0.660907109951401,99.9
AAAZ,03,Cc1cc(-c2cc(C(=O)Nc3ccc(C#N)cc3)ccc2NC2CCCC2)cnc1N,generated,411.5090000000001,5.117700000000005,0.5406369689425328,99.9
AABA,03,N#Cc1cnc(NC(=O)c2ccc(-c3ccccc3)cc2)c(C(=O)O)c1,generated,343.3420000000001,3.5707800000000014,0.7535710634701956,99.9
AABB,03,COc1c(C(=O)Nc2ccc(C(=O)Nc3ccccc3)cc2)ccc(C(=O)O)c1C#N,generated,415.40500000000014,3.769680000000002,0.5621070010381114,99.9
AABC,03,CC1CCC(C(=O)Nc2ccc(-c3ccc(C(=O)Nc4ccco4)nn3)cc2)CCC1O,generated,434.49600000000015,4.114600000000002,0.5202697435566973,99.9
AABD,03,CCCCN1C(=O)C(c2ccc(-c3ccc(C#N)cc3)cc2)CCC1(C)C,generated,360.50100000000015,5.509980000000006,0.70545545147745,99.9
AABE,03,COC(=O)C1CCN(c2ccccc2)C(=O)N1c1ccccc1C,generated,324.3800000000001,3.3733200000000023,0.8134301021872312,99.9
AABF,03,Cc1nc(C(=O)Nc2ccc(C(=O)Nc3ccc(C(=O)Nc4ccccc4)cc3)cc2)c(C(F)(F)F)s1,generated,524.524,6.227220000000003,0.2785269070746278,99.9
AABG,03,O=C(Nc1ccccc1)c1ccc(C(=O)Nc2nccnc2C(=O)Nc2ccco2)cc1,generated,427.42000000000013,3.826500000000001,0.4293322208651824,99.9
AABH,03,Nc1ncc(-c2cc(C(=O)N3CCN(C(=O)c4ccccc4)CC3)ccc2C(=O)Nc2ccco2)cn1,generated,496.52700000000016,3.1693000000000016,0.4332809792750839,99.9
AABI,03,CC(=O)N1CCC(C(=O)Nc2ccc(-c3ccc(C(=O)NCCN4CCCC4)cc3)nn2)O1,generated,452.5150000000003,1.4600999999999995,0.6532000055100461,99.9
AABJ,03,COC(CC(=O)Nc1ccc(C(=O)Nc2ccc(C(=O)Nc3ccccc3)cc2)cc1)C(=O)NC(C)O,generated,504.5430000000002,2.9893000000000014,0.26843553679273985,99.9
AABK,03,COC(=O)C(Cc1ccccc1)c1ccccc1C(=O)Nc1cccs1,generated,365.45400000000006,4.499700000000003,0.6545094160425504,99.9
AABL,03,CC(C)(C)NC(=O)c1ccc(C(=O)NC2=CC=C(C(=O)Nc3ccc(C(=O)NCCN4CCCC4)cc3)C3=CC(=CC=C(C(F)(F)F)C=C2)NC3=O)c(F)c1F,generated,778.7790000000005,5.496100000000005,0.21276517139947349,99.9
AABM,03,COC(=O)C1CCN(c2ccc(C(=O)Nc3ccc(C(=O)Nc4ccccc4)cc3)cc2)C(C)(C)C1O,generated,501.58300000000025,4.3300000000000045,0.4341643194716012,99.9
AABN,03,Nc1ccccc1-c1ccc(C(=O)Nc2ccccc2)c(C(=O)O)c1Cl,generated,366.80400000000014,4.5397000000000025,0.5908464812896697,99.9
AABO,03,COc1nc(NC(=O)c2ccc(C(=O)Nc3ccc(C#N)cc3)cc2)ccc1C(=O)Nc1cccs1,generated,497.5360000000002,4.780280000000003,0.3365040568060129,99.9
AABP,03,CC1(C)CCC(Cc2ccccc2)C(=O)Nc2ccc(C(=O)Nc3ccco3)cc21,generated,402.49400000000014,5.400700000000002,0.6136442666462548,99.9
AABQ,03,CNC(=O)c1ccc(NC(=O)c2cc(CCCC(=O)O)ccc2C(=O)Nc2ccc(C(=O)Nc3ccc(C(=O)NCCN4CCCC4)cc3)cc2)cc1,generated,718.8110000000003,5.036000000000004,0.09876305046672301,99.9
AABR,03,COCCCCCCc1ccc(-c2ccc(C(=O)Nc3cccs3)nn2)s1,generated,401.5570000000001,5.268200000000004,0.4702148245274358,99.9
AABS,03,Nc1ccc(-c2cc(C(=O)N3CCN(C(=O)C4CCCCC4)CC3)ccc2-c2ccccc2)cc1C(F)(F)CF,generated,549.6370000000003,6.528800000000008,0.3557886630940955,99.9
AABT,03,CCCCCNC(=O)c1cc(C(=O)Nc2ccccc2)ccc1NC(=O)C(C)(C)C,generated,409.53000000000026,4.843500000000004,0.5450942455496194,99.9
AABU,03,CCNC(=O)C1CCC(C(=O)Nc2ccc(C(=O)Nc3ccc(C(=O)Nc4ccccc4)nn3)cc2)C(=O)OC1O,generated,560.5670000000001,1.9435999999999989,0.2025171321088388,99.9
AABV,03,Cc1ncc(C(=O)Nc2ccccc2)cc1-c1ccc(F)cc1F,generated,324.3300000000001,4.587520000000001,0.7655816788544881,99.9
AABW,03,N#Cc1ccc(NC(=O)c2ccc3c(c2)C2=CN=C(N)C(Cl)=C(C=C2)C(=O)N3)cc1,generated,415.84000000000015,3.523480000000001,0.6942738925906037,99.9
AABX,03,CC1CCC(C(=O)Nc2ccc(C(=O)Nc3ccc(C(=O)Nc4ccccc4)cc3)cc2)C(C)(C)C1O,generated,499.61100000000016,5.562900000000004,0.35595495401463106,99.9
AABY,03,COC1CCC(c2ccc(C(=O)Nc3ccc(C#N)cc3)cc2)C(=O)N1Cc1cccnc1,generated,440.50300000000016,4.0842800000000015,0.6230663694101571,99.9
AABZ,03,COc1cc2ccc(C(=O)Nc3ccc(C(=O)NCCN4CCCC4)cc3)cc2c(=O)n1CCc1ccc(C)cc1,generated,552.6750000000005,4.639120000000005,0.2991518805748369,99.9
AACA,03,Nc1ncc(-c2cc(C(=O)Nc3ccc(C(=O)Nc4ccccc4)cc3)cc(C(=O)N3CCN(C(=O)C4CCCCC4)CC3)c2)c(C(=O)O)c1O,generated,690.7570000000003,5.103900000000005,0.16707082072531845,99.9
AACB,03,CCCNC(=O)c1c(C(C)(C)C)ccc(-c2ccccc2)c1C,generated,309.4530000000001,5.099320000000004,0.8361742907922226,99.9
AACC,03,CC(C)(C)NC(=O)c1ccc(C(=O)Nc2ccc(C#N)cc2)cc1-c1ccc(F)c(F)c1Cl,generated,467.90300000000013,5.9374800000000025,0.4658650555952978,99.9
AACD,03,CCCCN1C(=O)NC(=O)C(Cc2ccc(C(=O)Nc3ccc(C(=O)Nc4ccccc4)cc3)cc2)C1=O,generated,512.5660000000003,4.228400000000004,0.3702705264370432,99.9
AACE,03,COC(=O)c1cc(C(=O)Nc2ccc(C(=O)Nc3ccc(C(=O)Nc4ccccc4)cc3)c(C(F)(F)F)c2)cs1,generated,567.5450000000002,6.310400000000002,0.2266286440664956,99.9
AACF,03,COC(=O)c1cc(C(=O)Nc2ccc(C(=O)Nc3ccc(C#N)cc3)cc2)ccc1C(=O)Nc1ccon1,generated,509.4780000000002,4.089780000000002,0.3136338805146977,99.9
AACG,03,CC1CCC(Cc2ccccc2)C(=O)Nc2ccc(C(=O)Nc3ccco3)n21,generated,377.4440000000001,4.4856000000000025,0.7034693004700324,99.9
AACH,03,CC(=O)N1CCC(C(=O)Nc2ccc(C(=O)Nc3ccc(C(=O)Nc4ccccc4)cc3)c(C(F)(F)F)c2)O1,generated,540.4980000000002,4.7009000000000025,0.4191965821530293,99.9
AACI,03,Cc1c(F)cc(-c2cccc(N)c2O)cc1C(=O)Nc1ccc(C(=O)Nc2ccccc2)cc1,generated,455.48900000000015,5.5935200000000025,0.2324390297775499,99.9
AACJ,03,Cc1cccc(C(=O)Nc2ccc(C(=O)NC(C)(C)C)cc2)c1C(=O)Nc1ccc(-c2ccccc2)c(F)c1Cl,generated,558.0530000000001,7.487420000000005,0.22942842606044705,99.9
AACK,03,O=C(Nc1cccnc1)c1cc(-c2ccccc2)ccc1O,generated,290.322,3.7065000000000015,0.7726884584201734,99.9
AACL,03,Nc1ccccc1-c1ccc(-c2ccc(C(=O)Nc3ccc(C(F)(F)F)cc3)cc2)s1,generated,438.47400000000016,6.935400000000002,0.33934648999636485,99.9
AACM,03,COc1cc2ccc(C(=O)Nc3ccc(C(=O)NCCN4CCCC4)cc3)c(C(=O)Nc3ccccc3)c2c(=O)o1,generated,554.6030000000004,4.131800000000003,0.2836482057471334,99.9
AACN,03,CCC#Cc1cc(C#N)ccc1NC(=O)c1c(-c2ccccc2N)ccc(C(=O)Nc2ccc(C(=O)NC(C)(C)C)cc2)c1C(=O)NC(C)c1ccccc1,generated,730.8689999999997,8.092880000000006,0.075944303937696,99.9
AACO,03,CCCCNC(=O)c1ccc(C(=O)Nc2ccc(C(=O)Nc3ccccc3)cc2)cc1,generated,415.49300000000017,4.7211000000000025,0.4652916573296898,99.9
AACP,03,N#CCC1CCC(C(=O)Nc2ccc(-c3ccc(C(=O)Nc4ccccc4)cc3)c(C(F)(F)F)c2)C1,generated,491.51300000000015,6.893180000000004,0.3937979187830185,99.9
AACQ,03,COC1CCC(c2ccc(C(=O)Nc3ccc(C(=O)Nc4ccccc4)cc3)c(C(F)(F)F)c2)S1,generated,500.54200000000014,6.750600000000004,0.3929155536674833,99.9
AACR,03,COC(CC(=O)Nc1ccc(C(=O)Nc2ccc(C(=O)Nc3ccc(C(=O)NCCN4CCCC4)cc3)cc2)cc1)NC(=O)c1cccnc1,generated,677.7620000000004,4.142900000000003,0.12404515809293976,99.9
AACS,03,Cc1ccc(C(=O)N2CCN(C(=O)c3ccccc3)CC2)cc1-c1cnc(N)c(C(=O)O)c1,generated,444.49100000000016,2.935620000000001,0.6390668183412821,99.9
AACT,03,CC(=O)N1CCC(C(=O)Nc2ccc(C(=O)Nc3ccc(C(=O)NCCN4CCCC4)cc3)cc2)C(=O)N1Cc1ccccc1O,generated,626.7140000000003,3.220800000000002,0.2524190230352997,99.9
AACU,03,COC(=O)C1CCN(c2ccc(C(=O)Nc3ccc(C#N)cc3)cc2)C(=O)N1Cc1ccccc1,generated,468.51300000000015,4.184480000000003,0.5468308134765164,99.9
AACV,03,COCCC(CC(C)C)NC(=O)c1ccc(-c2ccc(C(=O)Nc3ccc(C(=O)NCCN4CCCC4)cc3)cc2)c(C(=O)Nc2ccco2)n1,generated,694.8330000000003,5.8528000000000056,0.113888083611001,99.9
AACW,03,CC(C)(C)NC(=O)c1ccc(C(=O)Nc2ccc(C(=O)Nc3ccc(C(=O)Nc4ccc(F)cc4)nn3)cc2)c(F)c1,generated,572.5720000000002,5.040000000000003,0.2444889955076921,99.9
AACX,03,CCCNC(=O)c1ccc(Nc2ccc(C(=O)Nc3ccc(C(=O)NCCN4CCCC4)cc3)c(C(=O)Nc3ccc(C(=O)NCCN4CCCC4)cc3)c2)nc1N,generated,788.9539999999997,4.703000000000003,0.0786258969455141,99.9
AACY,03,Cc1cc(C(=O)Nc2cncs2)c(C)nc1C(=O)Nc1ccc(C(=O)Nc2ccccc2)cc1,generated,471.54200000000014,4.9118400000000015,0.3697306632367757,99.9
AACZ,03,CCN1CCC(C(=O)Nc2ccc(C(=O)Nc3ccc(C(=O)Nc4ccccc4)cc3)c(C)c2)C(C)C1O,generated,514.6260000000002,4.7344200000000045,0.3642353723862402,99.9
AADA,03,COC1CCC(C(=O)Nc2ccc(C(=O)Nc3ccc(C(=O)Nc4ccccc4)cc3)c(C(=O)NC(C)=O)c2)CC1=O,generated,570.6020000000002,3.790200000000002,0.32054971341450583,99.9
AADB,03,CC1CCC1C(=O)NC(=O)NC(=O)C1CCCC1C(=O)Nc1ccc(-c2ccc(C(=O)Nc3ccc(C(=O)NCCN4CCCC4)cc3)cc2)cc1,generated,706.8440000000003,5.1848000000000045,0.1832277792175465,99.9
AADC,03,CCNC(=O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)C(CC)Cc1ccc(C(=O)NC(C)C)cc1,generated,584.7610000000002,3.9846000000000013,0.2162493487526984,99.9
AADD,03,CNC(=O)c1ccc(C(=O)NC2=CC=C(C(=O)Nc3ccc(C(=O)NCCN4CCCC4)cc3)C3=NC(=CC=C(C(=O)NCCN4CCCC4)S2)NC3=O)cc1O,generated,795.9229999999999,1.9686000000000017,0.1566625276466959,99.9
AADE,03,Cc1nc(C(=O)Nc2ccc(C(=O)Nc3ccc(C(=O)Nc4ccccc4)cc3)c(C(=O)O)c2)ccc1F,generated,512.4970000000002,4.984220000000003,0.27549636797513577,99.9
AADF,03,CC(C)c1cc(C(=O)Nc2ccc(C(=O)Nc3ccc(C(=O)NCCN4CCCC4)cc3)cc2)c(C(=O)Nc2ccco2)c(Cl)n1,generated,643.1440000000002,6.0339000000000045,0.14608251446033918,99.9
AADG,03,Cc1cc(C(=O)O)c(C(C)(C)C)cc1C(=O)Nc1ccc(C(=O)Nc2ccccc2)cc1,generated,430.50400000000013,5.495320000000005,0.4983136663737716,99.9
AADH,03,COCCC(C)NC(=O)c1ccc(-c2ccc(-c3ccc(F)cc3)nn2)c(C)c1,generated,393.46200000000016,4.412920000000003,0.6456772170505052,99.9
AADI,03,CCNC(=O)c1cc(-c2ccc(C(=O)Nc3ccc(C(=O)NCCN4CCCC4)cc3)cc2)ccc1C(=O)NC(CCOC)CC(C)C,generated,655.8400000000003,5.362200000000005,0.16452637990600605,99.9
AADJ,03,Cc1cc(C(=O)Nc2ccc(C(=O)Nc3ccc(C(=O)NCCN4CCCC4)cc3)cc2)c(C(=O)Nc2ccccc2)c(F)c1O,generated,623.6850000000005,5.422220000000006,0.15985863915240564,99.9
AADK,03,Cc1cc(F)c(C(=O)Nc2ccco2)c(NC(=O)c2ccc(C(=O)Nc3ccc(C(=O)NCCN4CCCC4)cc3)c(C(=O)Nc3ccc(C(=O)NCCN4CCCC4)cc3)c2)n1,generated,857.9439999999997,5.7825200000000025,0.07052968878009283,99.9
AADL,03,Nc1ccc(-c2cc(C(=O)Nc3ccccc3)cc(C(=O)N3CCN(C(=O)C4CCCCC4)CC3)c2)cc1C(=O)Nc1cccnc1,generated,630.7490000000003,5.7001000000000035,0.2241515837706977,99.9
AADM,03,CCCCOC(=O)c1c(C(=O)NC(C)(C)C)ccc(C(=O)Nc2ccc(C(=O)Nc3ccc(C(=O)NCCN4CCCC4)cc3)c(C(=O)Nc3ccc(C(=O)NCCN4CCCC4)cc3)c2)c1C(=O)NC(C)C,generated,1000.2109999999994,6.718100000000005,0.03419471569747725,99.9
AADN,03,CCNC(=O)C1CCC(C(=O)Nc2ccc(C(=O)Nc3ccc(C(=O)Nc4ccccc4)cc3)nn2)C(=O)N1C,generated,543.5840000000002,2.2928,0.31686114409314675,99.9
AADO,03,Cc1cccc(C(=O)Nc2ccc(C(=O)NC(C)(C)C)cc2)c1C(=O)Nc1ccccc1-c1cncnc1,generated,507.59400000000016,5.4849200000000025,0.3196365860844251,99.9
AADP,03,Cc1ccc(C(=O)Nc2ccc(C(=O)Nc3ccc(C(=O)Nc4ccc(C(=O)NCCN5CCCC5)cc4)cc3)cc2)cn1,generated,590.6840000000002,4.972520000000005,0.20618485945042306,99.9
AADQ,03,Cc1cc(-c2cc(C(=O)Nc3ccccc3)ccc2C(=O)O)ccc1O,generated,347.3700000000002,4.318120000000002,0.6559190037027235,99.9
AADR,03,CC1CCC(C(=O)Nc2ccc(C(=O)Nc3ccc(C(=O)Nc4ccccc4)cc3)c(C(F)(F)F)c2)C1=O,generated,523.5110000000002,5.763700000000004,0.3573024852737968,99.9
AADS,03,Nc1cc(C(=O)Nc2cccnc2)cc(Nc2ccc(C(=O)Nc3ccc(C(=O)NCCN4CCCC4)cc3)cc2)n1,generated,564.6500000000002,4.132600000000003,0.19263067009627446,99.9
AADT,03,CC(=O)NC(Cc1ccccc1)NC(=O)C(O)Cc1ccc(C(=O)Nc2ccc(C(=O)Nc3ccc(F)cc3)nn2)cc1,generated,584.6080000000002,2.8448000000000007,0.16936899208458314,99.9
AADU,03,CNC(=O)C1CCC(c2ccc(C(=O)Nc3ccc(C(=O)NCCN4CCCC4)cc3)cc2)C(=O)N1CCN(NC(=O)O)C(=O)C(Cc1ccccc1)NC(=O)C(C)C,generated,810.9530000000003,2.979800000000004,0.11744275139276128,99.9
AADV,03,CC(C)(C)NC(=O)c1ccc(C(=O)Nc2ccc(C(=O)Nc3ccc(C(=O)NCCN4CCCC4)cc3)cc2)c(C(=O)Nc2ccco2)c1C(F)F,generated,714.7700000000003,6.328000000000005,0.11463662374135206,99.9
AADW,03,N#Cc1cccc(C(=O)Nc2ccc(C(=O)Nc3ccc(C(=O)NCCN4CCCC4)cc3)c(C(=O)Nc3ccc(C(=O)NCCN4CCCC4)cc3)c2)c1C(F)CF,generated,804.8989999999999,5.9464800000000055,0.09243501129586426,99.9
AADX,03,CNC(=O)c1cc(C(=O)Nc2ccc(C(=O)Nc3ccc(C#N)cc3)cc2)ccc1C,generated,412.4490000000001,3.730900000000002,0.5927826448946492,99.9
AADY,03,CC(C)(C)NC(=O)c1ccc(C(=O)Nc2ccccc2)cc1C(=O)Nc1ccc(F)cc1,generated,433.4830000000002,4.8586000000000045,0.5370905049632909,99.9
AADZ,03,Cc1c(-c2ccccc2)ccc(C(C)C)c1C(F)(F)F,generated,278.31699999999995,5.8042200000000035,0.6504753259199341,99.9
AAEA,03,CC1CCCC1c1ccc(-c2ccccc2)c(C(=O)O)c1O,generated,296.366,4.661000000000004,0.865616884681775,99.9
AAEB,03,COC(=O)C(CC(C)C)NC(=O)c1ccc(-c2ccc(C(=O)Nc3ccc(C(=O)NCCN4CCCC4)cc3)cc2)c(C(=O)Nc2ccc(F)cc2)c1C(F)F,generated,771.8370000000003,7.078000000000008,0.0946067965471556,99.9
AAEC,03,Cc1c(-c2cc(C(=O)Nc3ccccc3)ccc2NC2CCCC2)ccc(N)c1O,generated,401.51000000000033,5.556620000000002,0.33305808421537514,99.9
AAED,03,Nc1ncc(-c2cc(C(=O)N3CCN(C(=O)C4CCCCC4)CC3)ccc2NC(=O)c2ccccc2)cc1C(F)F,generated,561.6330000000005,5.385400000000005,0.4198731422283189,99.9
AAEE,03,CNC(=O)C1CCC(C(=O)Nc2ccc(C(=O)Nc3ccc(C(=O)NCCN4CCCC4)cc3)cc2)C(=O)N1CCc1ccc(C(=O)Nc2ccco2)o1,generated,737.8140000000003,3.7372000000000014,0.11989600841767785,99.9
AAEF,03,CNC(=O)c1cc(C(=O)Nc2ccc(C(=O)Nc3ccc(C(=O)NCCN4CCCC4)cc3)cc2)c(C(=O)Nc2ccc(Cl)cc2)c(C)n1,generated,682.1810000000003,4.985520000000005,0.1490934843162984,99.9
